OTU	Test-Statistic	P	FDR_P	Bonferroni_P	2017_mean	2016_mean	2018_mean	taxonomy
357011	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	69.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
247169	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	46.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
102030	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	47.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__
346459	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	25.75	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
327895	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	37.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__ginsengi
541979	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	7.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
242266	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	16.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
724471	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	149.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
1108308	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	13.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
717279	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	2.75	0.0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__; g__; s__
770140	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	24.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Catellatospora; s__
109789	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.5	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
2077427	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	207.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
662645	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Microbispora; s__mesophila
549562	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	155.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
91890	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	13.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans
221674	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	13.0	0.0	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae; g__Nostoc; s__
593492	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	86.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Pilimelia; s__
559046	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	17.5	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
256507	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	7.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinomadura; s__vinacea
807901	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
4400135	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	20.25	0.0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__
1623476	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	23.75	0.0	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__
326719	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	61.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__B97; f__; g__; s__
227453	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	29.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
235789	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	20.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
4427084	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	28.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
568617	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	43.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
4362483	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__
586002	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	20.25	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
849821	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	24.0	0.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
210865	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	18.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
513639	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	154.5	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
683757	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	129.5	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
112801	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	63.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
536893	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	10.25	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__
586914	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	16.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
4308299	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	7.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
837467	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	58.25	0.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__
256694	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	5.75	0.0	k__Bacteria; p__Proteobacteria; c__; o__; f__; g__; s__
213892	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	11.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
785355	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	206.75	0.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
1144790	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	3.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
818803	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	17.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__MND4; g__; s__
4373456	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	55.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
548280	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	38.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
4371349	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	39.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
229803	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
70100	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	2.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
1616779	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	51.25	0.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
674655	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__; g__; s__
699854	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	38.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__
553557	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.75	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
1954099	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	50.75	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
4476843	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__; g__; s__
758309	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
205301	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	9.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
557097	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	86.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4101335	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	102.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
578659	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.5	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
249598	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	27.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__DS-100; f__; g__; s__
1042683	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	21.75	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
93707	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	36.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
533026	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
913399	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.75	0.0	k__Bacteria; p__Bacteroidetes; c__BME43; o__; f__; g__; s__
575770	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	10.25	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
311656	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	5.5	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
581262	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	20.0	0.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
946344	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	80.5	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
792433	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	24.75	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
359433	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	40.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
1106204	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	26.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__leguminosarum
4357613	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	50.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
559792	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	29.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
610455	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	9.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__equi
4408165	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	19.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4369968	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	15.25	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
545428	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	3.25	0.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
2565175	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	38.75	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
1145795	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
1106851	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	29.25	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
112754	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	30.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
818869	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
4302179	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
115085	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	31.25	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
334185	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
334186	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	9.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__
2649118	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	38.5	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
114975	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	35.25	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
734098	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
335043	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	5.75	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
4330856	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	15.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
4330205	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	4.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
666413	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	17.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
1111579	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	14.75	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
206948	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	93.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__
812386	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	35.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
999784	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	16.25	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
815996	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	26.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__
367069	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	16.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
103846	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	17.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
4316328	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	13.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4318789	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	65.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
589070	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	154.25	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
218005	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	3.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
309002	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	8.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
886673	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.5	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
1719756	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	49.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
3889465	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
566646	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	24.0	0.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__; f__; g__; s__
4303820	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	1022.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
996923	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	9.75	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
963779	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	12.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__
1109050	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	6.75	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Ellin5290; f__; g__; s__
1063783	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	10.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
1523786	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	199.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
202759	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	38.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
226283	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	16.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
1639774	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	39.5	0.0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__
3500731	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	5.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
892226	37.8613138686	6.0050987657e-09	1.4232533334e-08	2.85362293346e-05	0.0	27.25	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
